GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18
8600000US11233,11233,ZCTA5 11233,26412,397,16965,533,5472,480,9447,459,34432,2763,39712,2944,63237,4159,23328,3171,49486,2060,55275,2459,79316,4904,35337,2430,49.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11234,11234,ZCTA5 11234,32314,370,24407,526,15894,439,7907,424,67713,2367,78885,2774,95461,3162,34430,3185,85437,2282,96004,2784,N,N,48449,3355,43.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11235,11235,ZCTA5 11235,32104,561,18987,624,14596,594,13117,600,42257,3073,63335,4609,70132,4938,22408,2208,67317,2821,87341,4036,N,N,37061,2429,40.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11236,11236,ZCTA5 11236,31920,386,24383,500,12249,468,7537,452,60135,2029,66897,1957,86583,2999,35776,3219,73164,1683,80066,2056,98985,2919,44291,2665,54.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11237,11237,ZCTA5 11237,16683,330,11155,397,4872,402,5528,365,42496,2607,35521,2694,50108,5754,46128,2702,57515,2794,52020,4031,67503,7411,58133,4420,45.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11238,11238,ZCTA5 11238,22943,424,9826,443,5651,371,13117,482,69491,4614,80423,4329,110354,7950,60397,4279,89269,3751,105773,6547,N,N,74532,4425,34.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11239,11239,ZCTA5 11239,6355,137,3471,357,1143,240,2884,358,27886,5060,40550,8721,39271,18895,15781,6544,38019,5052,47407,9168,N,N,26459,3129,36,(X),(X),(X),(X),(X),(X),(X)
8600000US11351,11351,ZCTA5 11351,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US11354,11354,ZCTA5 11354,19695,429,13804,534,9170,502,5891,497,46650,2737,50706,2678,55311,3932,33090,4837,63883,2957,67525,3186,N,N,47957,4361,43.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11355,11355,ZCTA5 11355,27852,613,19685,640,14503,616,8167,567,40539,2094,42626,2249,41851,2313,27873,5260,56359,2445,59494,2808,N,N,44635,3704,44.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11356,11356,ZCTA5 11356,7546,286,5625,332,3940,308,1921,308,59084,5353,63084,7200,66600,9409,45677,10111,73994,4313,79167,5147,N,N,54805,7850,40.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11357,11357,ZCTA5 11357,15131,365,10890,507,8487,523,4241,444,73189,5032,86330,5402,91442,8413,37312,6330,91409,4083,103234,5061,N,N,58638,7925,32.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11358,11358,ZCTA5 11358,13160,335,9768,362,7467,327,3392,288,67277,4630,75874,4030,85571,5479,40343,5630,82641,3164,92204,3684,N,N,51002,5060,43.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11359,11359,ZCTA5 11359,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US11360,11360,ZCTA5 11360,8573,307,5385,343,4334,317,3188,323,79513,7581,104077,6815,108227,6685,51114,7202,99142,6116,117773,7661,N,N,65364,8100,29.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11361,11361,ZCTA5 11361,10691,202,7517,274,5754,303,3174,263,77219,3794,85258,7924,96028,5737,52877,6248,92549,4770,101892,6209,N,N,65276,5092,29.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11362,11362,ZCTA5 11362,6973,214,4581,287,3736,315,2392,292,82058,7517,95037,6488,98155,11704,49186,11835,94462,6787,110294,8290,N,N,60782,8659,22,(X),(X),(X),(X),(X),(X),(X)
8600000US11363,11363,ZCTA5 11363,2589,124,1907,163,1618,175,682,120,92711,9868,102690,11346,108242,9010,64524,14689,124271,19084,143987,24451,N,N,68667,9255,26.9,(X),(X),(X),(X),(X),(X),(X)
8600000US11364,11364,ZCTA5 11364,13232,238,8915,402,7308,421,4317,360,72344,5445,83814,5302,89017,6774,54026,7819,86922,3755,98784,4864,N,N,60270,4666,35.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11365,11365,ZCTA5 11365,15382,373,10958,575,8464,602,4424,479,58990,5688,70864,5884,75144,6608,32042,5560,74919,4453,84762,5387,N,N,47034,6612,43.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11366,11366,ZCTA5 11366,4310,186,3286,200,2780,219,1024,155,71692,5260,90353,10788,94844,7022,26154,9749,93798,6190,107300,6224,N,N,47105,12406,38.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11367,11367,ZCTA5 11367,14585,348,10041,456,7517,494,4544,374,54218,2896,64664,5765,74888,8235,32240,8368,72653,3677,82832,4382,N,N,47761,5351,47.9,(X),(X),(X),(X),(X),(X),(X)
8600000US11368,11368,ZCTA5 11368,29031,464,21859,651,11277,616,7172,576,45014,1374,43909,1304,51665,2620,28362,2303,56401,1709,55158,2091,64767,3292,38421,3063,53.9,(X),(X),(X),(X),(X),(X),(X)
8600000US11369,11369,ZCTA5 11369,11603,287,8338,339,4962,348,3265,325,54181,4679,58571,3883,61953,4445,37259,4173,67335,3296,70695,4172,N,N,49033,4492,56.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11370,11370,ZCTA5 11370,8650,360,6426,413,4611,384,2224,306,54196,3357,57298,7267,70094,11336,35726,12747,69161,4457,74039,5217,N,N,48152,6871,51.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11371,11371,ZCTA5 11371,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US11372,11372,ZCTA5 11372,24346,456,13818,638,8540,625,10528,617,46402,3162,47977,3364,53609,3998,38384,6974,62444,3511,64954,4040,N,N,52903,4817,39.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11373,11373,ZCTA5 11373,31788,462,22445,653,14413,614,9343,575,49042,2671,51548,2525,54365,4009,34317,2382,65470,2571,68525,3210,N,N,47585,4113,50,(X),(X),(X),(X),(X),(X),(X)
8600000US11374,11374,ZCTA5 11374,19415,436,10302,548,7379,532,9113,535,50606,2375,70158,6104,78181,6966,37773,4477,68255,3128,83787,4892,91667,6235,48741,3642,35,(X),(X),(X),(X),(X),(X),(X)
8600000US11375,11375,ZCTA5 11375,31731,476,17158,699,13712,657,14573,696,71643,3459,94260,5471,102626,5533,51593,2355,94340,3190,116563,4998,N,N,67058,3941,34.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11377,11377,ZCTA5 11377,31473,509,19904,649,13319,590,11569,605,49641,1573,51720,3045,58496,4894,37742,2673,63387,2376,67134,3104,N,N,50328,3520,42.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11378,11378,ZCTA5 11378,12505,281,7280,346,5079,312,5225,369,56278,3782,69587,2904,78351,6042,33750,5250,69886,3478,85781,5026,N,N,43510,3556,48.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11379,11379,ZCTA5 11379,13682,299,9006,419,6765,402,4676,367,71393,2050,85601,4006,90924,6186,41521,4942,84041,3285,98115,4835,N,N,51733,3826,52.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11385,11385,ZCTA5 11385,34605,447,24030,608,15243,578,10575,563,53558,2055,60993,3029,71857,3447,32144,4434,66944,1803,73072,2519,83139,3064,47074,2895,66.9,(X),(X),(X),(X),(X),(X),(X)
8600000US11411,11411,ZCTA5 11411,6087,157,4667,179,2826,222,1420,161,81117,6586,94101,5722,108125,8061,41316,3884,93666,4252,103365,4192,N,N,54986,8402,45.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11412,11412,ZCTA5 11412,11066,304,8740,338,4114,315,2326,214,70709,3874,77169,3719,91269,7816,34514,6485,80823,3174,87603,3771,103558,5776,43356,4063,48.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11413,11413,ZCTA5 11413,12263,335,9797,332,5390,337,2466,305,80237,3199,84831,6525,105442,5875,45388,6195,91263,3463,97161,4280,N,N,54947,5759,52.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11414,11414,ZCTA5 11414,10796,309,7898,404,5655,455,2898,353,69088,6866,83792,6908,93293,6747,33728,6779,90543,7130,106179,9528,N,N,42586,6072,49.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11415,11415,ZCTA5 11415,8308,299,4553,340,3606,350,3755,348,64696,5360,75465,9822,91423,14892,49688,7572,80185,5002,92611,6513,N,N,60044,5044,43.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11416,11416,ZCTA5 11416,7111,204,5767,248,3597,267,1344,187,58621,1766,60372,4156,73229,4903,26558,7044,73653,3807,77103,4478,N,N,46927,7122,65.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11417,11417,ZCTA5 11417,9515,243,7498,352,4958,348,2017,236,61617,2466,67229,4986,73879,6505,40696,7831,77103,4790,81215,5624,89904,7385,50004,8740,58.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11418,11418,ZCTA5 11418,11094,302,8265,307,5695,309,2829,270,61472,2375,62216,3513,70658,4267,53304,3697,72887,2728,74930,3190,82404,4226,58870,5618,57.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11419,11419,ZCTA5 11419,12422,322,10579,354,7122,376,1843,231,55557,5298,59080,4429,63593,3990,33288,8468,68973,2972,71157,2805,75171,3554,43085,4701,52.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11420,11420,ZCTA5 11420,13674,302,11526,344,7605,398,2148,273,57784,3372,61909,3153,73592,7436,24895,4439,76420,4889,81797,5681,94001,7725,36625,5923,48,(X),(X),(X),(X),(X),(X),(X)
8600000US11421,11421,ZCTA5 11421,12198,236,9836,302,6297,308,2362,269,61974,2402,64817,4046,76305,3356,38438,8077,78375,3214,82800,3597,N,N,48245,4938,61.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11422,11422,ZCTA5 11422,9796,203,7759,347,3896,362,2037,251,83631,6195,91309,4298,114500,6519,45631,4542,92001,4246,98020,5071,N,N,53719,5529,48.9,(X),(X),(X),(X),(X),(X),(X)
8600000US11423,11423,ZCTA5 11423,9961,311,7331,426,4524,413,2630,340,60161,5583,71974,6956,85384,7544,30115,6550,78204,3997,87738,4783,N,N,46046,8327,37.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11424,11424,ZCTA5 11424,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US11425,11425,ZCTA5 11425,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US11426,11426,ZCTA5 11426,6084,261,4716,239,3784,269,1368,231,77917,5586,87813,14553,98287,6782,50514,9679,96119,7273,106175,9105,N,N,56160,6833,34.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11427,11427,ZCTA5 11427,7667,224,5667,275,4184,270,2000,241,69847,5496,85622,5820,89140,5265,36716,3790,85937,5831,95752,5278,N,N,46712,5699,39.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11428,11428,ZCTA5 11428,5826,181,5035,206,3546,227,791,135,68077,4837,73481,6682,85118,4834,36250,8186,77377,4499,81113,4487,N,N,41842,9143,43.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11429,11429,ZCTA5 11429,7542,234,6298,286,3270,270,1244,214,71208,7325,75185,6058,91711,7817,28750,9017,83725,5418,88176,5794,N,N,45767,10044,54.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11430,11430,ZCTA5 11430,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US11432,11432,ZCTA5 11432,18674,330,13138,472,8819,468,5536,403,49631,3242,52442,4361,59219,4073,34818,4072,67770,2907,73769,3549,N,N,48063,3704,40.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11433,11433,ZCTA5 11433,10419,294,7584,306,2978,301,2835,247,44799,3148,52875,5899,72328,6504,18472,3067,58601,3273,65876,4256,N,N,31557,3460,54.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11434,11434,ZCTA5 11434,20569,489,14409,521,6473,485,6160,481,58178,2319,68162,5601,87691,5909,33667,3521,70272,2436,78336,2717,95336,4183,44123,4059,55.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11435,11435,ZCTA5 11435,18318,374,12486,532,7593,493,5832,453,52939,2165,58127,2822,63722,4228,39276,3604,65791,2423,71822,3230,79527,4321,49222,4294,42.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11436,11436,ZCTA5 11436,5396,200,4284,207,2212,194,1112,162,61544,3135,65789,6250,80438,4164,37727,8168,74994,4196,79160,5192,N,N,48897,5931,56.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11451,11451,ZCTA5 11451,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US11501,11501,ZCTA5 11501,7397,285,4929,201,3606,252,2468,307,81930,10018,100373,11187,110240,9322,50748,5322,99680,6748,115213,8407,N,N,62181,8132,32.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11507,11507,ZCTA5 11507,2372,121,1915,128,1673,147,457,110,96048,17430,121181,16224,129427,15802,42589,21063,133711,10480,151104,12912,N,N,59309,14546,26.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11509,11509,ZCTA5 11509,914,94,663,92,551,81,251,63,120385,25894,154279,19119,180341,50217,69514,12678,201167,28332,227014,31596,N,N,104355,32092,35.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11510,11510,ZCTA5 11510,10481,288,8796,339,6372,385,1685,240,92518,4468,97905,6448,117400,10024,42377,8326,108651,5657,116657,6650,N,N,54742,6695,41.9,(X),(X),(X),(X),(X),(X),(X)
8600000US11514,11514,ZCTA5 11514,1748,93,1279,115,1054,109,469,100,85741,17807,105512,6716,117167,20610,51940,17369,114350,13858,128237,17206,N,N,73175,22092,30.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11516,11516,ZCTA5 11516,2149,293,1625,222,1336,213,524,185,91250,14214,105469,16929,112768,26574,53281,39424,124582,16308,142165,21164,N,N,57687,15412,41.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11518,11518,ZCTA5 11518,3826,268,2604,202,2077,187,1222,236,94475,7143,109789,16978,134087,12386,52500,12029,118293,10026,133649,14621,N,N,80160,13757,39.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11520,11520,ZCTA5 11520,13654,421,9729,341,5795,351,3925,408,67188,6009,74910,3982,91089,9158,37983,8051,85418,3953,91714,4776,107690,7107,58253,6196,47.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11530,11530,ZCTA5 11530,9329,258,7458,235,6474,250,1871,249,137788,10724,164167,14061,187500,11030,60692,10716,193299,13623,217468,15823,N,N,92093,19783,33.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11542,11542,ZCTA5 11542,9739,383,6460,244,4516,289,3279,366,65671,4028,78897,6303,91600,8001,40041,5431,99030,5651,111931,7976,N,N,64620,8617,39.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11545,11545,ZCTA5 11545,4267,147,3494,181,3110,189,773,124,142107,14326,165804,16973,184583,16917,52028,18848,223377,15915,253204,19265,N,N,85095,14387,37.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11547,11547,ZCTA5 11547,279,76,215,68,186,68,64,55,92361,37994,114583,38157,115357,31591,9722,95351,104955,29864,122593,27233,N,N,39273,37573,35.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11548,11548,ZCTA5 11548,387,71,263,65,198,56,124,65,103194,18820,113625,26846,150250,31849,54000,36255,131822,27421,159567,34508,N,N,72977,33249,27.9,(X),(X),(X),(X),(X),(X),(X)
8600000US11549,11549,ZCTA5 11549,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US11550,11550,ZCTA5 11550,16940,507,11714,463,5813,453,5226,456,53935,4510,60344,4978,79547,7460,31142,6756,70450,2820,75930,3673,100110,5786,47513,4042,50.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11552,11552,ZCTA5 11552,7044,195,5758,260,4466,263,1286,178,98056,6370,110467,5870,125194,7182,44302,6467,117036,6370,128274,7814,N,N,58361,8547,38.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11553,11553,ZCTA5 11553,5989,188,4754,221,2712,264,1235,187,72207,6924,79986,4979,88602,10237,21563,6527,86485,4781,94340,5175,N,N,35526,5585,57.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11554,11554,ZCTA5 11554,12386,203,9202,339,7650,364,3184,295,95071,4873,115214,7040,120443,4276,35000,4307,110122,5510,126039,5187,N,N,59627,12477,42.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11556,11556,ZCTA5 11556,0,11,0,11,0,11,0,11,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),(X),(X)
8600000US11557,11557,ZCTA5 11557,2504,194,2100,216,1797,206,404,106,118990,16458,131167,22151,137716,23327,85242,52451,171026,16338,176402,16017,N,N,130480,45829,41.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11558,11558,ZCTA5 11558,3110,205,2223,147,1630,148,887,209,70771,5949,83662,13314,99677,20692,43125,6791,90064,8109,102841,9783,N,N,52252,8993,36.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11559,11559,ZCTA5 11559,2652,217,2168,178,1890,179,484,152,114211,7116,142206,37743,147647,41607,56080,10246,197038,35990,224936,45111,N,N,67315,16841,44.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11560,11560,ZCTA5 11560,2347,128,1775,144,1398,135,572,122,94913,18422,138110,19101,155486,18251,40167,16382,184171,20078,214427,24908,N,N,88070,38117,40.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11561,11561,ZCTA5 11561,16036,488,8754,337,6271,366,7282,580,89684,8312,104497,7531,125388,6590,71004,7388,111175,5935,131120,8545,N,N,82799,6146,34.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11563,11563,ZCTA5 11563,8337,292,5776,254,4683,297,2561,272,90195,8611,109779,5762,121656,6475,41514,4780,106448,5705,127103,8506,N,N,57026,7800,36.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11565,11565,ZCTA5 11565,3252,142,2374,136,1874,178,878,165,114519,11337,127250,13636,134079,10906,64688,23156,129325,10419,141647,13738,N,N,92471,16022,39.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11566,11566,ZCTA5 11566,11076,193,9500,215,8076,251,1576,181,125125,7281,137917,7564,151233,8680,50473,9522,150430,5762,161917,6179,N,N,74757,13468,40.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11568,11568,ZCTA5 11568,942,66,821,58,734,73,121,53,196250,54792,222875,42407,237083,40784,43664,3527,319164,52417,346333,61718,N,N,125474,85485,50.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11569,11569,ZCTA5 11569,551,133,391,109,298,91,160,80,109855,7204,134896,68730,215250,117745,54444,74364,150132,36428,184072,48484,N,N,67191,20226,46.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11570,11570,ZCTA5 11570,10079,299,7000,248,5671,233,3079,300,109926,5976,138506,6001,161461,8191,50799,11125,142510,6824,173921,9025,N,N,63844,6445,37,(X),(X),(X),(X),(X),(X),(X)
8600000US11572,11572,ZCTA5 11572,10238,242,7834,308,6534,283,2404,246,98532,4813,114063,6448,125911,8120,40722,7101,116228,4901,133069,5773,N,N,55290,7297,41.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11575,11575,ZCTA5 11575,4283,180,3377,200,1769,223,906,174,62746,7570,64525,11811,83365,14325,45625,8422,75229,5490,76965,6734,N,N,48078,8001,58.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11576,11576,ZCTA5 11576,4476,251,3508,219,3127,221,968,153,152031,17186,172167,23163,188194,28453,55625,12944,220316,17951,253640,22364,N,N,93996,19376,40.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11577,11577,ZCTA5 11577,4223,199,3450,197,2940,230,773,143,121699,10090,145833,18122,158950,19320,61406,13911,166223,10570,186610,12777,N,N,68413,8313,37.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11579,11579,ZCTA5 11579,2039,122,1432,111,1113,124,607,148,105457,10293,115259,18756,130855,24347,53750,25621,131725,14365,149503,17947,N,N,87821,21565,33.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11580,11580,ZCTA5 11580,12527,443,9959,399,7407,457,2568,396,93200,9034,110565,4611,121173,4145,50777,6881,105073,4133,115040,4864,N,N,59489,7435,43.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11581,11581,ZCTA5 11581,6679,232,5308,258,4088,262,1371,188,94019,7597,105964,6773,111092,10826,29980,12268,115925,7330,129344,8338,N,N,57464,9341,35.9,(X),(X),(X),(X),(X),(X),(X)
8600000US11590,11590,ZCTA5 11590,13858,313,10396,335,7661,329,3462,310,89641,4073,101997,4841,117063,5152,40473,8300,110386,4058,121054,4898,N,N,67641,8583,45.9,(X),(X),(X),(X),(X),(X),(X)
8600000US11596,11596,ZCTA5 11596,3621,134,2856,120,2361,158,765,136,112083,8579,130588,12830,141875,10731,49676,8823,139520,8907,157420,10540,N,N,66625,11835,27.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11598,11598,ZCTA5 11598,3780,187,3053,202,2759,204,727,140,129100,18427,153017,8942,156094,16171,54750,12942,177690,19650,195087,21119,N,N,93487,31080,44.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11691,11691,ZCTA5 11691,19390,420,12976,576,6989,577,6414,562,39986,4655,50895,3876,66845,4343,16973,3818,56999,2871,66682,3819,N,N,32540,4072,54.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11692,11692,ZCTA5 11692,6140,354,4351,375,1690,247,1789,249,40298,5034,42824,4091,79333,10490,30054,6954,58042,4794,60729,6139,N,N,47350,7326,45.9,(X),(X),(X),(X),(X),(X),(X)
8600000US11693,11693,ZCTA5 11693,4497,278,2771,262,1348,213,1726,254,51116,5523,56027,5248,71411,11441,40600,9851,62443,5440,66745,6877,N,N,52831,7982,47.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11694,11694,ZCTA5 11694,8136,324,5047,383,3888,350,3089,331,75615,4661,90987,11491,108232,10932,38367,3225,95102,5581,114787,7856,N,N,60768,11668,41.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11697,11697,ZCTA5 11697,1584,136,1067,118,907,119,517,101,82230,14813,104321,17020,116250,32465,42768,10692,100398,9445,116878,10232,N,N,66388,17757,33.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11701,11701,ZCTA5 11701,8862,369,6056,356,3919,336,2806,353,71632,8376,84381,4401,99435,8949,37450,6634,84100,4522,97978,5914,N,N,49057,4627,37.9,(X),(X),(X),(X),(X),(X),(X)
8600000US11702,11702,ZCTA5 11702,5388,255,3675,202,3078,206,1713,228,100136,8410,117014,9485,129000,6162,51946,10115,118000,8175,133386,7939,N,N,80460,16163,31.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11703,11703,ZCTA5 11703,5597,196,4275,190,3346,220,1322,157,89655,5300,94758,4610,100595,7354,61667,15259,97978,5291,105022,6022,N,N,66290,7527,28.8,(X),(X),(X),(X),(X),(X),(X)
8600000US11704,11704,ZCTA5 11704,13193,282,10006,328,7456,391,3187,317,81760,3324,93724,4247,104985,7346,44492,6676,94076,4042,105383,5035,N,N,52491,4433,30.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11705,11705,ZCTA5 11705,2595,136,2120,145,1696,149,475,112,96875,12764,105556,17821,131047,17464,51691,17003,121614,8849,131816,11228,N,N,67809,15501,38.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11706,11706,ZCTA5 11706,19686,362,14621,475,9704,561,5065,410,74784,3315,84329,5161,103568,4664,38187,4147,90784,3611,99951,4331,N,N,51497,4915,40.9,(X),(X),(X),(X),(X),(X),(X)
8600000US11709,11709,ZCTA5 11709,2482,135,1875,116,1464,124,607,139,98704,17204,119824,10602,131389,7122,39704,9916,120158,10379,141780,13857,N,N,53198,9597,31.7,(X),(X),(X),(X),(X),(X),(X)
8600000US11710,11710,ZCTA5 11710,11482,199,9168,268,7705,327,2314,238,106777,5089,121076,8156,129120,5488,46653,7766,125175,5600,140833,6371,N,N,55911,5056,42.3,(X),(X),(X),(X),(X),(X),(X)
8600000US11713,11713,ZCTA5 11713,3445,205,2512,198,1624,179,933,142,72825,6650,77813,9810,106907,10710,54320,8550,92337,7712,99575,9351,N,N,69128,10020,44.9,(X),(X),(X),(X),(X),(X),(X)
8600000US11714,11714,ZCTA5 11714,7903,227,6113,285,5137,340,1790,245,86608,5779,107436,8670,115917,3692,33378,7322,105570,8929,121023,10685,N,N,48726,6235,30.4,(X),(X),(X),(X),(X),(X),(X)
8600000US11715,11715,ZCTA5 11715,1585,89,1185,97,916,105,400,92,92083,17294,109613,14319,120707,12398,47206,18478,111481,12495,125978,15680,N,N,59664,12216,33.6,(X),(X),(X),(X),(X),(X),(X)
8600000US11716,11716,ZCTA5 11716,3830,114,2793,231,1966,224,1037,234,84861,11455,93568,13734,113192,4946,49901,18426,96824,7554,107989,9083,N,N,59297,9740,40.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11717,11717,ZCTA5 11717,13886,350,11469,373,6992,368,2417,294,69240,4468,67975,3956,77695,6727,33346,3818,80010,3282,79582,3684,N,N,45886,4922,47,(X),(X),(X),(X),(X),(X),(X)
8600000US11718,11718,ZCTA5 11718,1069,56,848,56,724,63,221,58,120938,10868,152778,21763,158500,6482,75625,35860,159834,15329,179450,19526,N,N,78535,16395,35.5,(X),(X),(X),(X),(X),(X),(X)
8600000US11719,11719,ZCTA5 11719,1091,129,720,121,612,123,371,86,90954,10481,105375,42046,137143,32087,51797,21247,120217,19686,145427,27912,N,N,60839,13265,45.1,(X),(X),(X),(X),(X),(X),(X)
8600000US11720,11720,ZCTA5 11720,8978,246,7352,263,5318,302,1626,212,91481,4651,98568,7009,107453,5536,52007,7752,105113,4457,111177,5309,N,N,63124,6991,36,(X),(X),(X),(X),(X),(X),(X)
8600000US11721,11721,ZCTA5 11721,2230,135,1861,124,1509,128,369,89,107153,22511,130938,30733,147404,18899,68224,18305,145745,13099,155551,14853,N,N,91850,29421,26.2,(X),(X),(X),(X),(X),(X),(X)
8600000US11722,11722,ZCTA5 11722,9954,286,7633,325,4215,353,2321,286,65939,3071,67100,2491,79977,8873,36580,4508,76865,4054,79723,4659,N,N,48544,5650,44.6,(X),(X),(X),(X),(X),(X),(X)
