GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43
8600000US11709,11709,ZCTA5 11709,6724,27,3031,206,3693,208,46.9,1.9,45.3,1.7,48.9,2.7,82.1,10.2,(X),(X),(X),(X),67.8,6.7,(X),(X),(X),(X),34.4,4.9,(X),(X),(X),(X),33.4,4.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.3,(X),(X),(X),(X),(X)
8600000US11710,11710,ZCTA5 11710,35151,894,17456,704,17695,612,42.1,1.5,40.1,2.2,44.1,1.4,98.6,5.5,(X),(X),(X),(X),58.8,3,(X),(X),(X),(X),23.3,2.1,(X),(X),(X),(X),35.5,2,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),4.8,(X),(X),(X),(X),(X)
8600000US11713,11713,ZCTA5 11713,9530,665,4367,411,5163,428,37.9,2.4,36.7,5,38,2.2,84.6,9.2,(X),(X),(X),(X),56,6.4,(X),(X),(X),(X),18.3,3.4,(X),(X),(X),(X),37.8,5.6,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
8600000US11714,11714,ZCTA5 11714,23313,1034,10977,633,12336,659,44.4,1.4,42.3,2,45.7,2,89,6,(X),(X),(X),(X),69.7,4,(X),(X),(X),(X),34.3,2.8,(X),(X),(X),(X),35.3,3.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
8600000US11715,11715,ZCTA5 11715,4335,409,2092,289,2243,211,44.5,2.6,45.5,2.9,43.6,2.1,93.3,13,(X),(X),(X),(X),64.3,8.3,(X),(X),(X),(X),29.1,4.7,(X),(X),(X),(X),35.2,7.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.4,(X),(X),(X),(X),(X)
8600000US11716,11716,ZCTA5 11716,11134,656,5365,462,5769,507,40.9,2.4,40.4,2.2,42.8,4,93,11.9,(X),(X),(X),(X),67.3,7.6,(X),(X),(X),(X),25.4,3.9,(X),(X),(X),(X),42,5.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.8,(X),(X),(X),(X),(X)
8600000US11717,11717,ZCTA5 11717,59449,1762,30205,992,29244,1207,32.3,0.7,32.3,0.9,32.4,1.2,103.3,4.6,(X),(X),(X),(X),54.6,2.7,(X),(X),(X),(X),13.1,1.2,(X),(X),(X),(X),41.4,2.6,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),2.2,(X),(X),(X),(X),(X)
8600000US11718,11718,ZCTA5 11718,3117,30,1607,82,1510,76,41.6,2.1,40.7,2.3,43.4,3.9,106.4,10.6,(X),(X),(X),(X),56.6,4.4,(X),(X),(X),(X),19.7,2,(X),(X),(X),(X),36.9,3.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.5,(X),(X),(X),(X),(X)
8600000US11719,11719,ZCTA5 11719,3372,572,1508,279,1864,358,50.2,3.5,50.1,2.2,50.2,5.9,80.9,13.7,(X),(X),(X),(X),74.2,16.1,(X),(X),(X),(X),36.4,10.7,(X),(X),(X),(X),37.8,11,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),2,(X),(X),(X),(X),(X)
8600000US11720,11720,ZCTA5 11720,29374,1050,14649,667,14725,652,38.9,1.5,36.4,2.1,40.6,1,99.5,5.4,(X),(X),(X),(X),54.8,3.7,(X),(X),(X),(X),19.8,2.6,(X),(X),(X),(X),35,2.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.5,(X),(X),(X),(X),(X)
8600000US11721,11721,ZCTA5 11721,6482,468,2802,243,3680,323,42.3,1.9,43.8,2.8,40.8,2.7,76.1,7.5,(X),(X),(X),(X),72.3,7.9,(X),(X),(X),(X),23.7,4.5,(X),(X),(X),(X),48.6,6.5,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X)
8600000US11722,11722,ZCTA5 11722,37181,1449,18531,1072,18650,809,32.8,1,32,1.5,33.4,1.5,99.4,6.6,(X),(X),(X),(X),55.7,3.9,(X),(X),(X),(X),14,1.5,(X),(X),(X),(X),41.7,3.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.8,(X),(X),(X),(X),(X)
8600000US11724,11724,ZCTA5 11724,2853,355,1528,215,1325,182,45.9,2.8,45,4.2,46.9,3.1,115.3,14.4,(X),(X),(X),(X),72.2,11.6,(X),(X),(X),(X),31.3,7.2,(X),(X),(X),(X),40.9,9.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11725,11725,ZCTA5 11725,28646,700,13760,531,14886,509,44.3,0.7,43.3,1.1,45.2,0.9,92.4,5,(X),(X),(X),(X),73.2,3.7,(X),(X),(X),(X),31.2,2.3,(X),(X),(X),(X),42,2.4,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
8600000US11726,11726,ZCTA5 11726,21102,1669,10290,941,10812,1043,36.4,2,36.5,2.2,36.4,3.2,95.2,9.6,(X),(X),(X),(X),52.2,6.7,(X),(X),(X),(X),15.5,2.2,(X),(X),(X),(X),36.7,5.9,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.4,(X),(X),(X),(X),(X)
8600000US11727,11727,ZCTA5 11727,29987,1508,14367,892,15620,894,39.4,1.6,36.7,2.3,42.3,2.4,92,5.9,(X),(X),(X),(X),54,4.8,(X),(X),(X),(X),21,2.3,(X),(X),(X),(X),33,4,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
8600000US11729,11729,ZCTA5 11729,27409,866,12988,618,14421,503,41.2,0.9,39.9,1.6,42.1,1.9,90.1,4.8,(X),(X),(X),(X),61.8,4.9,(X),(X),(X),(X),24.8,3,(X),(X),(X),(X),36.9,3.2,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),2,(X),(X),(X),(X),(X)
8600000US11730,11730,ZCTA5 11730,14204,865,6569,499,7635,540,41,2,39.9,3.4,42,2.8,86,7.1,(X),(X),(X),(X),60.4,5.3,(X),(X),(X),(X),19.5,2.5,(X),(X),(X),(X),40.9,4.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X)
8600000US11731,11731,ZCTA5 11731,28969,809,14808,520,14161,547,42.9,0.9,41.1,1.6,44.5,0.9,104.6,5,(X),(X),(X),(X),65.2,2.7,(X),(X),(X),(X),24.8,1.8,(X),(X),(X),(X),40.3,2.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X)
8600000US11732,11732,ZCTA5 11732,3671,463,1639,218,2032,303,48.3,3.1,47.5,4.4,49.1,3,80.7,10.7,(X),(X),(X),(X),81.6,14.1,(X),(X),(X),(X),44.3,10.4,(X),(X),(X),(X),37.3,8.8,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X)
8600000US11733,11733,ZCTA5 11733,17065,826,8593,460,8472,490,46.2,1.2,46.1,1.3,46.4,1.9,101.4,5.6,(X),(X),(X),(X),71.7,5.1,(X),(X),(X),(X),32.1,3.9,(X),(X),(X),(X),39.6,3.8,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
8600000US11735,11735,ZCTA5 11735,32499,793,15729,604,16770,560,41.7,1.7,40.4,1.9,43.1,1.5,93.8,4.9,(X),(X),(X),(X),55.3,3.2,(X),(X),(X),(X),23,1.8,(X),(X),(X),(X),32.2,2.2,(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X),1.9,(X),(X),(X),(X),(X)
8600000US11738,11738,ZCTA5 11738,17643,1020,9199,733,8444,463,37.4,1.9,34.8,3.3,38.7,2.2,108.9,8.2,(X),(X),(X),(X),52.6,5.5,(X),(X),(X),(X),16.8,2.1,(X),(X),(X),(X),35.8,4.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.4,(X),(X),(X),(X),(X)
8600000US11739,11739,ZCTA5 11739,1421,253,795,202,626,111,46,6.7,43.7,7.5,46.4,7.2,127,35,(X),(X),(X),(X),71.8,15.6,(X),(X),(X),(X),28.4,13.3,(X),(X),(X),(X),43.4,13.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11740,11740,ZCTA5 11740,9507,546,4499,326,5008,340,44,1.8,42.8,2.7,45,1.6,89.8,7.2,(X),(X),(X),(X),84.9,8.1,(X),(X),(X),(X),35.7,4.8,(X),(X),(X),(X),49.2,5.4,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),3.2,(X),(X),(X),(X),(X)
8600000US11741,11741,ZCTA5 11741,28651,873,13999,658,14652,654,41,0.9,40.4,1,41.6,1.1,95.5,6.6,(X),(X),(X),(X),58.1,3.5,(X),(X),(X),(X),21.3,1.7,(X),(X),(X),(X),36.7,2.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),3,(X),(X),(X),(X),(X)
8600000US11742,11742,ZCTA5 11742,13229,567,6674,408,6555,371,40,1.7,37.6,2.4,41.2,1.9,101.8,8.2,(X),(X),(X),(X),51.2,5.1,(X),(X),(X),(X),15.6,2.5,(X),(X),(X),(X),35.6,3.8,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.6,(X),(X),(X),(X),(X)
8600000US11743,11743,ZCTA5 11743,43533,1412,21158,845,22375,875,44.4,1.1,44.2,1.4,44.6,1.5,94.6,4.3,(X),(X),(X),(X),64.7,3.5,(X),(X),(X),(X),26,2,(X),(X),(X),(X),38.7,2.7,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
8600000US11746,11746,ZCTA5 11746,68580,1579,34076,1092,34504,968,39.5,0.9,38.6,1.1,40.5,1.1,98.8,3.8,(X),(X),(X),(X),60.5,2.6,(X),(X),(X),(X),21.6,1.6,(X),(X),(X),(X),38.8,2.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
8600000US11747,11747,ZCTA5 11747,19793,929,9466,616,10327,574,47.4,1.3,44.9,2.2,48.8,1.1,91.7,7,(X),(X),(X),(X),83.2,6.5,(X),(X),(X),(X),42.3,4.2,(X),(X),(X),(X),40.8,3.8,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11749,11749,ZCTA5 11749,3346,34,1577,108,1769,113,43.6,1.8,42,6.3,44.3,1.9,89.1,11.7,(X),(X),(X),(X),52.3,6.8,(X),(X),(X),(X),20.9,3.1,(X),(X),(X),(X),31.4,5.8,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X)
8600000US11751,11751,ZCTA5 11751,14679,666,7438,485,7241,453,43.1,1.4,41.9,2,43.8,1.3,102.7,9.2,(X),(X),(X),(X),51.6,3.8,(X),(X),(X),(X),22.4,2.3,(X),(X),(X),(X),29.1,2.8,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X)
8600000US11752,11752,ZCTA5 11752,9351,533,4691,342,4660,398,42.9,1.8,41.5,3,43.8,1.9,100.7,11,(X),(X),(X),(X),54.2,4.1,(X),(X),(X),(X),20.9,2.4,(X),(X),(X),(X),33.3,2.8,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
8600000US11753,11753,ZCTA5 11753,11657,556,5560,359,6097,421,44.7,1,45.8,1.5,43.8,1.5,91.2,8.6,(X),(X),(X),(X),68,4.6,(X),(X),(X),(X),28,2.8,(X),(X),(X),(X),40,2.9,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.5,(X),(X),(X),(X),(X)
8600000US11754,11754,ZCTA5 11754,19201,784,9627,607,9574,520,43.9,1.1,41.9,1.9,46.4,1.7,100.6,8.6,(X),(X),(X),(X),67.8,5.1,(X),(X),(X),(X),30.9,3.1,(X),(X),(X),(X),36.9,3.8,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),2.3,(X),(X),(X),(X),(X)
8600000US11755,11755,ZCTA5 11755,12329,296,6115,278,6214,318,38.9,1.7,35.9,3,40.5,1.5,98.4,8.3,(X),(X),(X),(X),57.4,4,(X),(X),(X),(X),20.1,2.1,(X),(X),(X),(X),37.2,3.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X)
8600000US11756,11756,ZCTA5 11756,42321,1044,20021,725,22300,754,41.3,1.1,40.4,1.4,42.4,1.4,89.8,4.5,(X),(X),(X),(X),57.3,2.6,(X),(X),(X),(X),22.7,1.7,(X),(X),(X),(X),34.6,1.5,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),6.4,(X),(X),(X),(X),(X)
8600000US11757,11757,ZCTA5 11757,44923,789,21697,789,23226,624,41.6,1.3,39.6,1.5,43.4,1.2,93.4,5,(X),(X),(X),(X),49.9,2.6,(X),(X),(X),(X),19.3,1.7,(X),(X),(X),(X),30.6,2.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X)
8600000US11758,11758,ZCTA5 11758,55900,978,27085,687,28815,662,42.9,1,41.8,1.8,43.7,1.1,94,3.1,(X),(X),(X),(X),63.3,2.3,(X),(X),(X),(X),26.7,1.5,(X),(X),(X),(X),36.6,1.7,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X)
8600000US11762,11762,ZCTA5 11762,23053,473,11082,450,11971,358,42.1,1.1,41,1.7,42.9,1.5,92.6,5.4,(X),(X),(X),(X),63.4,3.6,(X),(X),(X),(X),25.6,2.1,(X),(X),(X),(X),37.8,2.7,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
8600000US11763,11763,ZCTA5 11763,29217,1278,14070,834,15147,786,37.4,1.7,36.1,2.7,38.7,1.3,92.9,6.4,(X),(X),(X),(X),55.6,4.3,(X),(X),(X),(X),20,2.4,(X),(X),(X),(X),35.6,3.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.5,(X),(X),(X),(X),(X)
8600000US11764,11764,ZCTA5 11764,12969,853,6293,521,6676,531,38.8,2,38,3.2,39.8,3.4,94.3,8.9,(X),(X),(X),(X),67.3,7.8,(X),(X),(X),(X),19,3,(X),(X),(X),(X),48.3,6.7,(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11765,11765,ZCTA5 11765,745,124,364,60,381,72,49.5,3.6,49.8,4.2,48.8,4.4,95.5,12.7,(X),(X),(X),(X),69.7,12.8,(X),(X),(X),(X),32.3,9.8,(X),(X),(X),(X),37.4,9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),5.6,(X),(X),(X),(X),(X)
8600000US11766,11766,ZCTA5 11766,12718,777,6175,431,6543,521,43.7,2.8,42.7,3.1,44.4,3.8,94.4,8.2,(X),(X),(X),(X),68.4,6.5,(X),(X),(X),(X),27.5,3.3,(X),(X),(X),(X),41,5.3,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11767,11767,ZCTA5 11767,15259,782,7162,545,8097,451,40.7,1.6,40.2,3.8,41.3,1.3,88.5,7.4,(X),(X),(X),(X),64.5,5.4,(X),(X),(X),(X),22.6,3.3,(X),(X),(X),(X),41.9,3.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.7,(X),(X),(X),(X),(X)
8600000US11768,11768,ZCTA5 11768,21687,789,10887,607,10800,501,46.8,1.5,45.4,2.1,48,1.8,100.8,7.3,(X),(X),(X),(X),67.9,4.7,(X),(X),(X),(X),29.3,2.9,(X),(X),(X),(X),38.6,2.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.3,(X),(X),(X),(X),(X)
8600000US11769,11769,ZCTA5 11769,8716,456,4058,319,4658,268,46,1.8,43.6,1.8,47.7,2.5,87.1,7.6,(X),(X),(X),(X),59.8,5.9,(X),(X),(X),(X),29.6,3.9,(X),(X),(X),(X),30.2,3.6,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
8600000US11770,11770,ZCTA5 11770,102,52,49,27,53,28,46.4,22,46.2,13.6,46.8,35.9,92.5,31.7,(X),(X),(X),(X),112.5,53.8,(X),(X),(X),(X),62.5,43.1,(X),(X),(X),(X),50,42.8,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11771,11771,ZCTA5 11771,9344,767,4539,498,4805,402,45.4,2.6,45.4,2,45.5,5.3,94.5,9.9,(X),(X),(X),(X),63.6,6.3,(X),(X),(X),(X),28.6,4.8,(X),(X),(X),(X),35.1,4.3,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11772,11772,ZCTA5 11772,45262,1399,22437,920,22825,926,38.7,1.3,37.5,1.7,40,1.5,98.3,5.3,(X),(X),(X),(X),59.1,3.7,(X),(X),(X),(X),21.8,1.5,(X),(X),(X),(X),37.3,3.2,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.7,(X),(X),(X),(X),(X)
8600000US11776,11776,ZCTA5 11776,25675,1334,12374,826,13301,773,38.2,2.4,36.7,3.2,39.3,2.6,93,6.4,(X),(X),(X),(X),62.8,4.3,(X),(X),(X),(X),23.8,2.5,(X),(X),(X),(X),39,3.3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.1,(X),(X),(X),(X),(X)
8600000US11777,11777,ZCTA5 11777,9448,360,4604,237,4844,296,44,2.4,44,2.5,44,3.4,95,8,(X),(X),(X),(X),69.3,6.5,(X),(X),(X),(X),33,4.8,(X),(X),(X),(X),36.4,3.7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.9,(X),(X),(X),(X),(X)
8600000US11778,11778,ZCTA5 11778,12747,756,6167,406,6580,552,37.3,1.8,37.2,3.3,37.3,2.8,93.7,8.8,(X),(X),(X),(X),54.9,5.5,(X),(X),(X),(X),15,2.3,(X),(X),(X),(X),39.9,4.4,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.4,(X),(X),(X),(X),(X)
8600000US11779,11779,ZCTA5 11779,38733,1183,19453,762,19280,671,40.4,0.8,38.5,1.4,42.3,1.6,100.9,4.2,(X),(X),(X),(X),55.8,2.6,(X),(X),(X),(X),20.9,1.3,(X),(X),(X),(X),34.9,2.3,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
8600000US11780,11780,ZCTA5 11780,15099,687,7248,380,7851,481,45.8,1.2,45.5,2.2,45.9,1.5,92.3,6.4,(X),(X),(X),(X),72.9,7.2,(X),(X),(X),(X),33.2,5.2,(X),(X),(X),(X),39.8,4.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.5,(X),(X),(X),(X),(X)
8600000US11782,11782,ZCTA5 11782,15045,588,7022,378,8023,328,44.2,1.2,41.6,1.3,46.8,1.5,87.5,4.7,(X),(X),(X),(X),68.8,4.1,(X),(X),(X),(X),28.8,2.9,(X),(X),(X),(X),40,2.8,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),2.4,(X),(X),(X),(X),(X)
8600000US11783,11783,ZCTA5 11783,21170,791,10255,534,10915,456,42.3,1.7,39.9,2.4,44.1,1.5,94,5.4,(X),(X),(X),(X),62.8,4.3,(X),(X),(X),(X),25,2.5,(X),(X),(X),(X),37.7,3,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X)
8600000US11784,11784,ZCTA5 11784,26312,1269,12845,685,13467,883,36.8,1.3,35.5,2,38.1,1.8,95.4,6.8,(X),(X),(X),(X),51.8,3.4,(X),(X),(X),(X),15,2,(X),(X),(X),(X),36.8,2.7,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.5,(X),(X),(X),(X),(X)
8600000US11786,11786,ZCTA5 11786,6550,583,3314,335,3236,391,42.1,1.9,42.1,2.9,42.2,2.7,102.4,13.8,(X),(X),(X),(X),61.8,8.1,(X),(X),(X),(X),20.2,3.8,(X),(X),(X),(X),41.7,6.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X)
8600000US11787,11787,ZCTA5 11787,36357,1088,17870,664,18487,693,43.6,1,42.4,1.1,44.8,1,96.7,4.3,(X),(X),(X),(X),69.5,3.2,(X),(X),(X),(X),29.1,1.9,(X),(X),(X),(X),40.4,2.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.9,(X),(X),(X),(X),(X)
8600000US11788,11788,ZCTA5 11788,16167,676,7955,456,8212,429,43.6,2,43.3,1.9,44.1,3,96.9,6.9,(X),(X),(X),(X),68,4,(X),(X),(X),(X),29.2,3.1,(X),(X),(X),(X),38.8,2.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.6,(X),(X),(X),(X),(X)
8600000US11789,11789,ZCTA5 11789,7659,593,3837,361,3822,383,35.9,2.3,34.4,2.9,38.2,4.9,100.4,11.7,(X),(X),(X),(X),57.1,8.4,(X),(X),(X),(X),13.5,3.1,(X),(X),(X),(X),43.6,7.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.5,(X),(X),(X),(X),(X)
8600000US11790,11790,ZCTA5 11790,18627,858,9439,533,9188,462,26.3,2.6,24.2,2.1,30.4,5.1,102.7,5.6,(X),(X),(X),(X),45.6,3.5,(X),(X),(X),(X),19.4,2.2,(X),(X),(X),(X),26.2,2.3,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X)
8600000US11791,11791,ZCTA5 11791,25213,732,12490,439,12723,447,42.3,1.2,40.5,1.2,44.1,1.4,98.2,3.9,(X),(X),(X),(X),69.9,3.3,(X),(X),(X),(X),25.8,1.9,(X),(X),(X),(X),44.1,2.4,(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X),3.4,(X),(X),(X),(X),(X)
8600000US11792,11792,ZCTA5 11792,8941,731,4438,481,4503,399,40.9,2.8,40.5,2.9,42.2,3.6,98.6,11,(X),(X),(X),(X),63,7.6,(X),(X),(X),(X),19.9,3.6,(X),(X),(X),(X),43.2,5.7,(X),(X),(X),(X),0.5,(X),(X),(X),(X),(X),3.6,(X),(X),(X),(X),(X)
8600000US11793,11793,ZCTA5 11793,32710,931,15772,574,16938,613,43.3,0.9,42.8,1.5,43.9,1.5,93.1,4.2,(X),(X),(X),(X),68.8,3.6,(X),(X),(X),(X),27.8,2.5,(X),(X),(X),(X),41,2,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),4.2,(X),(X),(X),(X),(X)
8600000US11794,11794,ZCTA5 11794,3317,421,1707,300,1610,215,20.2,0.3,20.3,0.3,20,0.5,106,19.6,(X),(X),(X),(X),1.8,1.2,(X),(X),(X),(X),0,0.1,(X),(X),(X),(X),1.8,1.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11795,11795,ZCTA5 11795,25536,874,12393,569,13143,627,42.5,0.9,41.5,2,43.2,1.4,94.3,6,(X),(X),(X),(X),63.3,4,(X),(X),(X),(X),25.1,3,(X),(X),(X),(X),38.2,2.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11796,11796,ZCTA5 11796,4012,299,1968,225,2044,193,45,2.7,44.5,5.4,45.5,3.6,96.3,14.2,(X),(X),(X),(X),59.9,8.6,(X),(X),(X),(X),26.9,6.2,(X),(X),(X),(X),33,5.8,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X)
8600000US11797,11797,ZCTA5 11797,8645,498,4136,383,4509,312,51.4,2.2,49.9,3.2,52.7,2.6,91.7,10.5,(X),(X),(X),(X),89,9.4,(X),(X),(X),(X),52.1,8.1,(X),(X),(X),(X),36.9,4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2,(X),(X),(X),(X),(X)
8600000US11798,11798,ZCTA5 11798,15362,927,7152,573,8210,612,32.7,1.4,32.3,1.3,33.4,2.9,87.1,8.5,(X),(X),(X),(X),52,5.3,(X),(X),(X),(X),12.8,1.8,(X),(X),(X),(X),39.2,5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
8600000US11801,11801,ZCTA5 11801,39805,1142,19685,767,20120,826,42.8,1.1,41.9,1.7,43.9,1.3,97.8,5.4,(X),(X),(X),(X),54.2,3.1,(X),(X),(X),(X),25.1,1.7,(X),(X),(X),(X),29.1,2.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),3.6,(X),(X),(X),(X),(X)
8600000US11803,11803,ZCTA5 11803,28445,701,13718,491,14727,426,44.3,0.9,42.5,0.7,46,1.2,93.1,3.9,(X),(X),(X),(X),71,3.1,(X),(X),(X),(X),31.3,2.1,(X),(X),(X),(X),39.7,2.1,(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
8600000US11804,11804,ZCTA5 11804,5000,320,2533,219,2467,176,42.6,1.4,42.1,2,42.9,3.7,102.7,9.7,(X),(X),(X),(X),76.2,9.1,(X),(X),(X),(X),31.9,4.1,(X),(X),(X),(X),44.3,6.6,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X)
8600000US11901,11901,ZCTA5 11901,30631,1315,16650,1065,13981,824,38.5,2.3,35.3,2.8,41.3,3.1,119.1,10.6,(X),(X),(X),(X),55.6,5,(X),(X),(X),(X),26.9,2.7,(X),(X),(X),(X),28.7,4,(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X),2.4,(X),(X),(X),(X),(X)
8600000US11930,11930,ZCTA5 11930,1565,370,814,190,751,209,54.1,9.2,55.5,8.1,50.9,12.2,108.4,21.6,(X),(X),(X),(X),114.7,36.3,(X),(X),(X),(X),77.1,28.9,(X),(X),(X),(X),37.6,13,(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X),2.2,(X),(X),(X),(X),(X)
8600000US11931,11931,ZCTA5 11931,36,56,18,28,18,28,-,**,-,**,-,**,100,20.3,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
