GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43,HC03_EST_VC43,HC03_MOE_VC43
8600000US11713,11713,ZCTA5 11713,9170,811,4377,409,4793,525,38.1,2.3,38.2,3.8,37.9,2.7,91.3,9.3,(X),(X),(X),(X),64.2,6.3,(X),(X),(X),(X),22.3,3.3,(X),(X),(X),(X),41.9,5.2,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X)
8600000US11714,11714,ZCTA5 11714,22849,1131,10715,629,12134,722,44,1.3,42.8,2,44.9,1.7,88.3,5.7,(X),(X),(X),(X),67.9,4.1,(X),(X),(X),(X),33.4,3.3,(X),(X),(X),(X),34.5,3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X)
8600000US11715,11715,ZCTA5 11715,4528,397,2164,243,2364,241,43.7,3,45.1,4.5,43.2,2.8,91.5,11.3,(X),(X),(X),(X),64.8,9.2,(X),(X),(X),(X),26.9,4.8,(X),(X),(X),(X),37.9,7.7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.5,(X),(X),(X),(X),(X)
8600000US11716,11716,ZCTA5 11716,10643,568,5312,377,5331,383,40.7,1.7,38,6.2,44.2,4.7,99.6,9.5,(X),(X),(X),(X),64.1,8.3,(X),(X),(X),(X),23.9,4.8,(X),(X),(X),(X),40.2,6.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.5,(X),(X),(X),(X),(X)
8600000US11717,11717,ZCTA5 11717,61420,2159,30593,1304,30827,1241,32.5,0.7,32.9,1,32.2,1,99.2,4.4,(X),(X),(X),(X),53.7,2.4,(X),(X),(X),(X),12.9,1,(X),(X),(X),(X),40.7,2.3,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),2.5,(X),(X),(X),(X),(X)
8600000US11718,11718,ZCTA5 11718,3102,20,1558,92,1544,91,44,3.3,41.7,3.6,45.4,3.2,100.9,12,(X),(X),(X),(X),58.3,4.4,(X),(X),(X),(X),21.7,2.1,(X),(X),(X),(X),36.6,4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.4,(X),(X),(X),(X),(X)
8600000US11719,11719,ZCTA5 11719,3141,532,1434,286,1707,306,50.7,1.9,50.8,2.2,50.3,4.8,84,14.1,(X),(X),(X),(X),70.8,17.4,(X),(X),(X),(X),34.4,10.7,(X),(X),(X),(X),36.4,10.8,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),3.1,(X),(X),(X),(X),(X)
8600000US11720,11720,ZCTA5 11720,29167,1200,14575,686,14592,748,38.6,1.6,36.3,1.7,41,2,99.9,5.4,(X),(X),(X),(X),52.5,3.7,(X),(X),(X),(X),18.4,1.9,(X),(X),(X),(X),34.2,3.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
8600000US11721,11721,ZCTA5 11721,6255,342,2780,265,3475,236,45.4,1.2,46.5,3.7,44.7,2,80,9.7,(X),(X),(X),(X),68.9,6.3,(X),(X),(X),(X),27.5,3.4,(X),(X),(X),(X),41.4,4.7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
8600000US11722,11722,ZCTA5 11722,35855,1356,18210,852,17645,849,33.6,1,32,1.8,35.6,1.7,103.2,5.9,(X),(X),(X),(X),55.7,4.5,(X),(X),(X),(X),15.3,1.4,(X),(X),(X),(X),40.4,4.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.7,(X),(X),(X),(X),(X)
8600000US11724,11724,ZCTA5 11724,2943,373,1565,247,1378,172,45.1,2.4,43.9,4.3,45.7,3.7,113.6,15.5,(X),(X),(X),(X),76.9,10.9,(X),(X),(X),(X),31.3,8,(X),(X),(X),(X),45.6,9.8,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11725,11725,ZCTA5 11725,28997,688,14088,436,14909,511,45.1,0.8,44,0.9,45.9,1,94.5,4.3,(X),(X),(X),(X),68.9,3,(X),(X),(X),(X),30.5,2,(X),(X),(X),(X),38.4,2.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),2.4,(X),(X),(X),(X),(X)
8600000US11726,11726,ZCTA5 11726,21826,1417,10353,977,11473,771,36.3,1.6,36.2,1.7,36.4,2.9,90.2,8.8,(X),(X),(X),(X),53,5.5,(X),(X),(X),(X),16.1,2.4,(X),(X),(X),(X),36.9,5.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.7,(X),(X),(X),(X),(X)
8600000US11727,11727,ZCTA5 11727,29902,1417,14283,835,15619,1000,39.1,1.9,36.5,3,41.3,2.3,91.4,7.1,(X),(X),(X),(X),52.6,4.3,(X),(X),(X),(X),19.5,2.1,(X),(X),(X),(X),33,3.3,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
8600000US11729,11729,ZCTA5 11729,27602,1026,12974,533,14628,717,40,1.4,39.3,1.9,40.8,2.1,88.7,4.7,(X),(X),(X),(X),59.9,4.2,(X),(X),(X),(X),23.1,2.3,(X),(X),(X),(X),36.8,3.1,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.9,(X),(X),(X),(X),(X)
8600000US11730,11730,ZCTA5 11730,14066,890,6647,446,7419,576,41.9,2.1,40.2,3.4,43.6,2.6,89.6,6.5,(X),(X),(X),(X),59.5,4.9,(X),(X),(X),(X),21.1,2.6,(X),(X),(X),(X),38.4,4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.5,(X),(X),(X),(X),(X)
8600000US11731,11731,ZCTA5 11731,29543,776,14995,526,14548,517,43.1,1,41.4,1.4,44.4,1.3,103.1,4.9,(X),(X),(X),(X),64.1,3.5,(X),(X),(X),(X),24.6,1.7,(X),(X),(X),(X),39.5,2.5,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X)
8600000US11732,11732,ZCTA5 11732,3715,462,1724,226,1991,300,47.1,2,46.2,1.5,48,2.6,86.6,11.8,(X),(X),(X),(X),73.5,16.4,(X),(X),(X),(X),36.2,11.6,(X),(X),(X),(X),37.4,8.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X)
8600000US11733,11733,ZCTA5 11733,17366,808,8765,489,8601,467,44.9,1,44.4,1.4,45.6,1.3,101.9,6,(X),(X),(X),(X),70.1,5.4,(X),(X),(X),(X),30.6,3.8,(X),(X),(X),(X),39.5,3.6,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11735,11735,ZCTA5 11735,33195,872,16081,668,17114,591,41.2,1.2,40.1,1.9,42.7,1.2,94,5.2,(X),(X),(X),(X),55.7,3.3,(X),(X),(X),(X),23.4,1.6,(X),(X),(X),(X),32.3,2.4,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
8600000US11738,11738,ZCTA5 11738,17311,951,9066,646,8245,455,39.3,2.4,38,3.8,40.1,2.4,110,7.3,(X),(X),(X),(X),54.5,5.8,(X),(X),(X),(X),18.5,2.4,(X),(X),(X),(X),36,4.7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.5,(X),(X),(X),(X),(X)
8600000US11739,11739,ZCTA5 11739,1297,211,700,114,597,117,46.5,4.2,46.3,5.5,46.8,5.4,117.3,17.6,(X),(X),(X),(X),72.9,19,(X),(X),(X),(X),30.8,12.8,(X),(X),(X),(X),42.1,13.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11740,11740,ZCTA5 11740,9346,523,4249,301,5097,371,44.1,1.8,43.5,2.1,44.6,2,83.4,7.6,(X),(X),(X),(X),84.6,7.5,(X),(X),(X),(X),36.3,4.8,(X),(X),(X),(X),48.2,5.3,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),2.5,(X),(X),(X),(X),(X)
8600000US11741,11741,ZCTA5 11741,28443,978,14231,628,14212,631,41.1,1,39.9,1.8,42,1,100.1,5.6,(X),(X),(X),(X),58.5,3.3,(X),(X),(X),(X),22.5,1.8,(X),(X),(X),(X),36.1,2.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),3.1,(X),(X),(X),(X),(X)
8600000US11742,11742,ZCTA5 11742,13164,672,6825,489,6339,379,40.3,1.9,37.4,2.5,42.6,1.8,107.7,9.1,(X),(X),(X),(X),52.3,4.8,(X),(X),(X),(X),17.2,2.5,(X),(X),(X),(X),35.1,3.6,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
8600000US11743,11743,ZCTA5 11743,42848,1351,20307,700,22541,1014,45.2,1.3,45.5,1.3,44.8,1.5,90.1,4.6,(X),(X),(X),(X),64.6,3.4,(X),(X),(X),(X),27.1,1.8,(X),(X),(X),(X),37.5,3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.7,(X),(X),(X),(X),(X)
8600000US11746,11746,ZCTA5 11746,69761,1485,34880,1072,34881,1005,39.8,1.2,37.6,1.4,41,1,100,4.2,(X),(X),(X),(X),61.8,3,(X),(X),(X),(X),21.8,1.5,(X),(X),(X),(X),40,2.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.6,(X),(X),(X),(X),(X)
8600000US11747,11747,ZCTA5 11747,19194,762,8859,532,10335,558,49.2,1.1,47.7,1.4,50.3,0.9,85.7,7,(X),(X),(X),(X),87,8.1,(X),(X),(X),(X),49.6,6.4,(X),(X),(X),(X),37.4,3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11749,11749,ZCTA5 11749,3370,28,1569,98,1801,101,44.1,4.2,36.9,8.6,45,1.3,87.1,10.4,(X),(X),(X),(X),53,5.4,(X),(X),(X),(X),21.5,3,(X),(X),(X),(X),31.6,4.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.5,(X),(X),(X),(X),(X)
8600000US11751,11751,ZCTA5 11751,14462,712,7134,428,7328,454,43.2,1.3,42,1.9,44,1.8,97.4,7,(X),(X),(X),(X),54.2,4.3,(X),(X),(X),(X),23.8,2.7,(X),(X),(X),(X),30.3,3.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11752,11752,ZCTA5 11752,9521,447,4713,296,4808,318,42.4,2,39,3.8,44.9,2.1,98,8.7,(X),(X),(X),(X),57.5,4.3,(X),(X),(X),(X),23.3,2.5,(X),(X),(X),(X),34.2,2.7,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),2.2,(X),(X),(X),(X),(X)
8600000US11753,11753,ZCTA5 11753,11753,506,5715,332,6038,349,44.3,1.2,44.4,2,44.3,1.4,94.7,7.3,(X),(X),(X),(X),68.1,4,(X),(X),(X),(X),26.7,2.8,(X),(X),(X),(X),41.4,2.8,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.8,(X),(X),(X),(X),(X)
8600000US11754,11754,ZCTA5 11754,19293,729,9713,467,9580,473,43.8,1.2,42.2,1.9,45.9,1.5,101.4,6.3,(X),(X),(X),(X),71.9,6.7,(X),(X),(X),(X),34.5,4.5,(X),(X),(X),(X),37.4,3.7,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),2.3,(X),(X),(X),(X),(X)
8600000US11755,11755,ZCTA5 11755,12400,327,6052,288,6348,341,38.9,1.4,37.5,2.7,39.9,1.7,95.3,8.3,(X),(X),(X),(X),57.3,3.8,(X),(X),(X),(X),20.6,2.3,(X),(X),(X),(X),36.7,3.1,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.7,(X),(X),(X),(X),(X)
8600000US11756,11756,ZCTA5 11756,42163,963,20326,692,21837,734,41.2,1.3,39.9,2,42.5,2,93.1,4.6,(X),(X),(X),(X),55.9,2.6,(X),(X),(X),(X),23.1,1.6,(X),(X),(X),(X),32.8,1.8,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),5.2,(X),(X),(X),(X),(X)
8600000US11757,11757,ZCTA5 11757,45682,974,22291,713,23391,693,40.2,1.7,38.8,1.6,42.1,2.2,95.3,4.2,(X),(X),(X),(X),47.9,2.9,(X),(X),(X),(X),17.9,1.8,(X),(X),(X),(X),30,2.6,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.2,(X),(X),(X),(X),(X)
8600000US11758,11758,ZCTA5 11758,55594,1055,26780,776,28814,697,42.9,1.2,41,1.6,44.2,1.1,92.9,3.5,(X),(X),(X),(X),61.8,2.4,(X),(X),(X),(X),26.6,1.6,(X),(X),(X),(X),35.2,1.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.5,(X),(X),(X),(X),(X)
8600000US11762,11762,ZCTA5 11762,22943,437,11097,405,11846,372,42.7,1.3,40.9,1.5,43.8,1.2,93.7,5.3,(X),(X),(X),(X),63.8,2.7,(X),(X),(X),(X),26.2,1.8,(X),(X),(X),(X),37.5,2.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
8600000US11763,11763,ZCTA5 11763,29793,1489,14212,1068,15581,833,37.8,1.7,36.6,1.9,38.7,1.5,91.2,7.5,(X),(X),(X),(X),55.6,5,(X),(X),(X),(X),20.7,2.3,(X),(X),(X),(X),34.9,3.7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
8600000US11764,11764,ZCTA5 11764,12389,711,6261,528,6128,406,38.9,2.4,35.7,2.7,41.6,2.6,102.2,10.2,(X),(X),(X),(X),71.5,7.8,(X),(X),(X),(X),21.8,2.9,(X),(X),(X),(X),49.6,6.8,(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X)
8600000US11765,11765,ZCTA5 11765,753,118,367,59,386,72,49.3,3.1,50,3.4,48.5,4.1,95.1,14.2,(X),(X),(X),(X),65.1,11.5,(X),(X),(X),(X),29.4,8.6,(X),(X),(X),(X),35.7,9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),5.3,(X),(X),(X),(X),(X)
8600000US11766,11766,ZCTA5 11766,12723,928,6215,525,6508,552,41.7,2.7,41.2,3.3,42.1,4.4,95.5,8.2,(X),(X),(X),(X),71.8,7.9,(X),(X),(X),(X),28.9,4.1,(X),(X),(X),(X),42.9,5.8,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11767,11767,ZCTA5 11767,15145,825,7246,472,7899,587,41.2,1.7,40.9,2.6,41.4,2.2,91.7,8.1,(X),(X),(X),(X),65.7,5.9,(X),(X),(X),(X),24.7,3.2,(X),(X),(X),(X),40.9,4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.1,(X),(X),(X),(X),(X)
8600000US11768,11768,ZCTA5 11768,21532,725,10537,569,10995,434,47.2,1.4,46.7,1.9,47.6,1.8,95.8,6.3,(X),(X),(X),(X),71.5,4.2,(X),(X),(X),(X),32.1,2.8,(X),(X),(X),(X),39.4,2.7,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),2.5,(X),(X),(X),(X),(X)
8600000US11769,11769,ZCTA5 11769,8592,552,3894,346,4698,341,46,1.5,44.3,2.4,47.2,2,82.9,8,(X),(X),(X),(X),61.6,5.9,(X),(X),(X),(X),31.2,4.3,(X),(X),(X),(X),30.4,3.5,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X)
8600000US11770,11770,ZCTA5 11770,95,25,43,12,52,16,36.7,8.7,38.5,10,31.8,10.3,82.7,17.7,(X),(X),(X),(X),93.9,38.2,(X),(X),(X),(X),36.7,27.3,(X),(X),(X),(X),57.1,19.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11771,11771,ZCTA5 11771,9577,741,4383,491,5194,482,43.7,2.6,45.1,2.8,42.8,3.1,84.4,11.3,(X),(X),(X),(X),66.2,8.3,(X),(X),(X),(X),29.8,6.3,(X),(X),(X),(X),36.4,5.7,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
8600000US11772,11772,ZCTA5 11772,45420,1368,22638,1000,22782,838,38.8,1.3,37.7,1.7,39.7,1.7,99.4,5.4,(X),(X),(X),(X),58.5,3.5,(X),(X),(X),(X),22.6,1.8,(X),(X),(X),(X),35.9,2.8,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1.3,(X),(X),(X),(X),(X)
8600000US11776,11776,ZCTA5 11776,26171,1462,12679,861,13492,846,40,1.4,37.9,2.8,40.7,1.3,94,6.3,(X),(X),(X),(X),62.4,5.6,(X),(X),(X),(X),23.7,2.5,(X),(X),(X),(X),38.7,4.3,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),3.8,(X),(X),(X),(X),(X)
8600000US11777,11777,ZCTA5 11777,9129,231,4430,185,4699,204,47,1.8,47.7,1.4,46,2.2,94.3,6.5,(X),(X),(X),(X),69.1,6.8,(X),(X),(X),(X),36.1,4.7,(X),(X),(X),(X),33.1,3.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.2,(X),(X),(X),(X),(X)
8600000US11778,11778,ZCTA5 11778,12339,807,5896,414,6443,599,37.9,1.4,38,1.7,37.8,2.5,91.5,9.3,(X),(X),(X),(X),58.4,5.1,(X),(X),(X),(X),17.2,3.3,(X),(X),(X),(X),41.2,3.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X)
8600000US11779,11779,ZCTA5 11779,37939,1120,19160,748,18779,664,40.5,0.9,39.1,1.2,42.2,1.5,102,4.6,(X),(X),(X),(X),56.1,2.3,(X),(X),(X),(X),21.5,1.4,(X),(X),(X),(X),34.6,2,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),1,(X),(X),(X),(X),(X)
8600000US11780,11780,ZCTA5 11780,15551,738,7426,426,8125,498,45.5,1,45.6,1.9,45.5,1.2,91.4,6.6,(X),(X),(X),(X),72.4,4.8,(X),(X),(X),(X),32.7,3.3,(X),(X),(X),(X),39.7,3.9,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),1.7,(X),(X),(X),(X),(X)
8600000US11782,11782,ZCTA5 11782,15491,527,7320,350,8171,388,44,1.1,41.7,1.4,46.2,1.8,89.6,5.9,(X),(X),(X),(X),66.5,3.9,(X),(X),(X),(X),27.5,2.3,(X),(X),(X),(X),39,2.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.3,(X),(X),(X),(X),(X)
8600000US11783,11783,ZCTA5 11783,21598,801,10610,551,10988,486,42.8,1.9,39.8,2.1,45.3,1.8,96.6,6,(X),(X),(X),(X),60.5,4.1,(X),(X),(X),(X),24.9,3.1,(X),(X),(X),(X),35.6,2.6,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),0.9,(X),(X),(X),(X),(X)
8600000US11784,11784,ZCTA5 11784,26455,1282,13008,823,13447,787,37.7,1.2,36.6,2.3,38.9,1.8,96.7,7.1,(X),(X),(X),(X),52.6,3.5,(X),(X),(X),(X),16.2,2.1,(X),(X),(X),(X),36.4,2.5,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),2,(X),(X),(X),(X),(X)
8600000US11786,11786,ZCTA5 11786,6180,567,3090,380,3090,296,42.3,2.7,42.3,3.2,42.1,3.6,100,12.2,(X),(X),(X),(X),64.2,8.8,(X),(X),(X),(X),20.6,4.7,(X),(X),(X),(X),43.6,7.7,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X)
8600000US11787,11787,ZCTA5 11787,35813,1120,17627,754,18186,681,44.2,0.9,42.7,1.3,45.6,1.2,96.9,4.9,(X),(X),(X),(X),66.1,3.8,(X),(X),(X),(X),28.1,2.4,(X),(X),(X),(X),38,2.6,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.6,(X),(X),(X),(X),(X)
8600000US11788,11788,ZCTA5 11788,16199,766,8186,429,8013,511,43,2,42.9,1.9,43.5,2.7,102.2,7,(X),(X),(X),(X),67.7,3.9,(X),(X),(X),(X),28.8,3,(X),(X),(X),(X),38.9,3.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),2.7,(X),(X),(X),(X),(X)
8600000US11789,11789,ZCTA5 11789,8221,723,4177,421,4044,422,38.2,3.6,35.9,4.9,40.1,4,103.3,10.8,(X),(X),(X),(X),52.2,6.4,(X),(X),(X),(X),13.3,3.2,(X),(X),(X),(X),38.9,5.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.5,(X),(X),(X),(X),(X)
8600000US11790,11790,ZCTA5 11790,18840,872,9667,571,9173,513,25.5,1.4,23.6,1.1,30.3,4.2,105.4,7.2,(X),(X),(X),(X),45.5,4.4,(X),(X),(X),(X),19.5,2.7,(X),(X),(X),(X),26,2.8,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.5,(X),(X),(X),(X),(X)
8600000US11791,11791,ZCTA5 11791,25291,640,12703,451,12588,370,43,0.9,41.5,1.6,44.1,1.1,100.9,4.1,(X),(X),(X),(X),71.7,3.5,(X),(X),(X),(X),26.5,2.1,(X),(X),(X),(X),45.2,2.6,(X),(X),(X),(X),0.4,(X),(X),(X),(X),(X),2.4,(X),(X),(X),(X),(X)
8600000US11792,11792,ZCTA5 11792,8964,784,4542,513,4422,466,41.3,3.5,40.9,4.2,42.2,3.9,102.7,13.5,(X),(X),(X),(X),60.3,9.3,(X),(X),(X),(X),20.8,4.5,(X),(X),(X),(X),39.4,6.7,(X),(X),(X),(X),0.6,(X),(X),(X),(X),(X),3.8,(X),(X),(X),(X),(X)
8600000US11793,11793,ZCTA5 11793,32164,973,15581,625,16583,673,43.3,0.9,42.6,1.3,44.2,1.5,94,5,(X),(X),(X),(X),67.3,3.3,(X),(X),(X),(X),28.7,2.2,(X),(X),(X),(X),38.6,2.4,(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X),4.3,(X),(X),(X),(X),(X)
8600000US11794,11794,ZCTA5 11794,3081,431,1644,261,1437,254,20.1,0.3,20.1,0.3,20.2,0.4,114.4,21.2,(X),(X),(X),(X),3.7,2,(X),(X),(X),(X),-,**,(X),(X),(X),(X),3.7,2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11795,11795,ZCTA5 11795,25074,733,12160,514,12914,461,42.8,0.8,42.3,1.3,43.5,1.4,94.2,4.9,(X),(X),(X),(X),61,3.3,(X),(X),(X),(X),24.5,2.1,(X),(X),(X),(X),36.5,2.2,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X)
8600000US11796,11796,ZCTA5 11796,3961,389,1888,269,2073,213,46.3,2.7,45.4,3.1,47.1,3.5,91.1,13.7,(X),(X),(X),(X),58.7,10.1,(X),(X),(X),(X),29.6,7.2,(X),(X),(X),(X),29.1,6.4,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X)
8600000US11797,11797,ZCTA5 11797,8574,439,3888,235,4686,310,51.2,1.6,49.9,1.6,52,2.8,83,6.3,(X),(X),(X),(X),85.7,9.1,(X),(X),(X),(X),50.7,6.2,(X),(X),(X),(X),35,4.9,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X)
8600000US11798,11798,ZCTA5 11798,15599,923,7245,492,8354,617,32.4,1.1,32.3,1.3,32.6,1.9,86.7,6.9,(X),(X),(X),(X),55.4,6.1,(X),(X),(X),(X),13.7,1.8,(X),(X),(X),(X),41.7,5.5,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),3,(X),(X),(X),(X),(X)
8600000US11801,11801,ZCTA5 11801,40274,1301,19985,888,20289,877,43.4,1,42.5,1.4,44.3,1.2,98.5,5.8,(X),(X),(X),(X),52.4,2.7,(X),(X),(X),(X),24.8,1.7,(X),(X),(X),(X),27.6,1.9,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),3.1,(X),(X),(X),(X),(X)
8600000US11803,11803,ZCTA5 11803,28390,604,13690,472,14700,494,44,0.9,42.6,0.9,45.2,1,93.1,4.9,(X),(X),(X),(X),71.4,2.9,(X),(X),(X),(X),31.2,1.9,(X),(X),(X),(X),40.2,1.9,(X),(X),(X),(X),0.3,(X),(X),(X),(X),(X),1.6,(X),(X),(X),(X),(X)
8600000US11804,11804,ZCTA5 11804,4757,279,2324,189,2433,206,44.2,1.6,44.4,1.7,43.8,3.3,95.5,11.2,(X),(X),(X),(X),69.5,7.2,(X),(X),(X),(X),30,4.8,(X),(X),(X),(X),39.5,3.8,(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X),0.8,(X),(X),(X),(X),(X)
8600000US11901,11901,ZCTA5 11901,30680,1506,16793,1229,13887,892,40.8,2.2,37.6,4.2,43,3.3,120.9,11.8,(X),(X),(X),(X),54.7,4.7,(X),(X),(X),(X),28.5,3.5,(X),(X),(X),(X),26.3,3.1,(X),(X),(X),(X),1.1,(X),(X),(X),(X),(X),2.7,(X),(X),(X),(X),(X)
8600000US11930,11930,ZCTA5 11930,1459,358,783,206,676,176,52.5,10.5,48.9,8.6,58.4,10.4,115.8,21.2,(X),(X),(X),(X),109.6,41.4,(X),(X),(X),(X),75,33.9,(X),(X),(X),(X),34.6,14,(X),(X),(X),(X),0.7,(X),(X),(X),(X),(X),3.4,(X),(X),(X),(X),(X)
8600000US11931,11931,ZCTA5 11931,34,56,17,28,17,28,-,**,-,**,-,**,100,21.2,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),-,**,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0,(X),(X),(X),(X),(X)
8600000US11932,11932,ZCTA5 11932,890,275,437,153,453,144,55.4,12.8,47.6,19.9,56.6,12.3,96.5,24.3,(X),(X),(X),(X),102.3,41.7,(X),(X),(X),(X),75,38.7,(X),(X),(X),(X),27.3,14,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.2,(X),(X),(X),(X),(X)
8600000US11933,11933,ZCTA5 11933,6238,871,2982,489,3256,469,49.7,2.7,47.8,4.5,53.1,5,91.6,12,(X),(X),(X),(X),78.8,12.2,(X),(X),(X),(X),50,9.3,(X),(X),(X),(X),28.9,6.1,(X),(X),(X),(X),0,(X),(X),(X),(X),(X),0.1,(X),(X),(X),(X),(X)
